5.322,-33.383,-85.278,1.047,-61.07,-0.023
5.322,-33.383,-85.277,1.047,-61.07,-0.021
5.324,-33.384,-85.278,1.047,-61.068,-0.023
5.325,-33.383,-85.278,1.047,-61.07,-0.023
5.327,-33.383,-85.278,1.047,-61.07,-0.023
5.327,-33.383,-85.277,1.047,-61.068,-0.021
5.329,-33.383,-85.278,1.047,-61.068,-0.023
5.331,-33.383,-85.278,1.049,-61.068,-0.021
5.331,-33.383,-85.278,1.049,-61.067,-0.021
5.331,-33.383,-85.278,1.049,-61.068,-0.021
5.331,-33.383,-85.278,1.049,-61.067,-0.021
5.329,-33.383,-85.278,1.049,-61.067,-0.023
5.328,-33.383,-85.277,1.047,-61.067,-0.023
5.328,-33.383,-85.278,1.047,-61.068,-0.023
5.324,-33.383,-85.277,1.047,-61.071,-0.023
5.322,-33.383,-85.278,1.046,-61.07,-0.024
5.321,-33.383,-85.278,1.046,-61.067,-0.026
5.316,-33.383,-85.278,1.046,-61.063,-0.024
5.313,-33.383,-85.277,1.046,-61.035,-0.023
5.306,-33.383,-85.277,1.045,-61.016,-0.026
5.302,-33.383,-85.275,1.043,-60.993,-0.023
5.299,-33.383,-85.274,1.043,-60.991,-0.026
5.3,-33.383,-85.275,1.043,-60.993,-0.023
5.302,-33.383,-85.275,1.043,-60.991,-0.024
5.3,-33.383,-85.275,1.045,-60.991,-0.024
5.306,-33.383,-85.275,1.045,-60.99,-0.026
5.309,-33.383,-85.277,1.045,-60.99,-0.026
5.313,-33.383,-85.275,1.045,-60.99,-0.024
5.314,-33.383,-85.274,1.045,-60.99,-0.024
5.317,-33.383,-85.275,1.046,-60.99,-0.024
5.322,-33.383,-85.274,1.046,-60.99,-0.024
5.324,-33.383,-85.275,1.045,-60.99,-0.024
5.327,-33.383,-85.274,1.045,-60.989,-0.024
5.328,-33.383,-85.275,1.046,-60.989,-0.023
5.328,-33.383,-85.274,1.046,-60.99,-0.023
5.327,-33.383,-85.275,1.043,-60.99,-0.024
5.327,-33.383,-85.274,1.045,-60.99,-0.021
5.327,-33.383,-85.275,1.045,-60.991,-0.024
5.321,-33.383,-85.275,1.045,-60.991,-0.024
5.32,-33.383,-85.275,1.045,-60.993,-0.021
5.314,-33.383,-85.275,1.045,-60.993,-0.023
5.311,-33.383,-85.275,1.045,-60.993,-0.023
5.306,-33.383,-85.275,1.045,-60.993,-0.024
5.299,-33.383,-85.275,1.045,-60.994,-0.023
5.298,-33.383,-85.274,1.045,-60.994,-0.023
5.299,-33.382,-85.274,1.043,-60.993,-0.023
5.299,-33.383,-85.273,1.045,-60.993,-0.024
5.299,-33.383,-85.274,1.045,-60.993,-0.023
5.3,-33.382,-85.274,1.045,-60.993,-0.021
5.302,-33.383,-85.274,1.045,-60.993,-0.024
5.303,-33.383,-85.274,1.045,-60.991,-0.023
5.303,-33.383,-85.273,1.043,-60.99,-0.024
5.303,-33.383,-85.274,1.045,-60.99,-0.023
5.303,-33.383,-85.273,1.045,-60.99,-0.023
5.302,-33.382,-85.273,1.043,-60.989,-0.023
5.3,-33.383,-85.273,1.045,-60.989,-0.024
5.299,-33.383,-85.273,1.043,-60.99,-0.021
5.298,-33.383,-85.273,1.043,-60.99,-0.021
5.298,-33.383,-85.273,1.042,-60.99,-0.023
5.298,-33.382,-85.273,1.043,-60.99,-0.023
5.298,-33.382,-85.273,1.042,-60.989,-0.024
5.298,-33.383,-85.274,1.043,-60.99,-0.026
5.3,-33.383,-85.274,1.043,-60.99,-0.024
5.3,-33.383,-85.274,1.043,-60.989,-0.026
5.299,-33.383,-85.274,1.042,-60.99,-0.026
5.299,-33.383,-85.274,1.042,-60.99,-0.027
5.298,-33.383,-85.274,1.042,-60.989,-0.027
5.298,-33.383,-85.273,1.042,-60.989,-0.026
5.298,-33.383,-85.271,1.042,-60.989,-0.027
5.298,-33.383,-85.273,1.043,-60.987,-0.028
5.298,-33.382,-85.273,1.042,-60.987,-0.028
5.298,-33.383,-85.273,1.042,-60.987,-0.03
5.298,-33.383,-85.273,1.042,-60.987,-0.028
5.298,-33.382,-85.271,1.041,-60.987,-0.031
5.298,-33.382,-85.273,1.041,-60.986,-0.032
5.296,-33.383,-85.273,1.041,-60.986,-0.031
5.298,-33.383,-85.273,1.041,-60.985,-0.032
5.298,-33.383,-85.271,1.041,-60.983,-0.032
5.298,-33.383,-85.273,1.041,-60.983,-0.034
5.299,-33.383,-85.273,1.041,-60.983,-0.032
5.298,-33.383,-85.273,1.042,-60.982,-0.031
5.298,-33.383,-85.273,1.041,-60.98,-0.034
5.299,-33.383,-85.273,1.042,-60.979,-0.032
5.3,-33.383,-85.273,1.042,-60.978,-0.031
5.303,-33.383,-85.273,1.043,-60.976,-0.031
5.303,-33.383,-85.273,1.043,-60.975,-0.031
5.305,-33.383,-85.273,1.042,-60.974,-0.032
5.307,-33.383,-85.273,1.045,-60.974,-0.031
5.31,-33.383,-85.271,1.046,-60.972,-0.03
5.318,-33.383,-85.273,1.053,-60.972,-0.028
5.324,-33.383,-85.273,1.06,-60.972,-0.03
5.332,-33.384,-85.274,1.091,-60.971,-0.03
5.333,-33.384,-85.275,1.119,-60.971,-0.028
5.342,-33.383,-85.278,1.16,-60.969,-0.03
5.343,-33.384,-85.277,1.163,-60.969,-0.028
5.342,-33.384,-85.273,1.159,-60.968,-0.03
5.343,-33.384,-85.274,1.156,-60.968,-0.028
5.342,-33.384,-85.274,1.159,-60.968,-0.03
5.339,-33.384,-85.274,1.156,-60.968,-0.028
5.338,-33.384,-85.273,1.148,-60.968,-0.028
5.336,-33.384,-85.274,1.133,-60.969,-0.028
5.333,-33.384,-85.274,1.124,-60.969,-0.031
5.332,-33.383,-85.273,1.094,-60.969,-0.031
5.332,-33.383,-85.273,1.073,-60.971,-0.03
5.327,-33.383,-85.273,1.042,-60.972,-0.03
5.324,-33.383,-85.274,1.042,-60.974,-0.028
5.318,-33.383,-85.274,1.043,-60.974,-0.028
5.311,-33.383,-85.274,1.049,-60.975,-0.028
5.302,-33.383,-85.273,1.043,-60.975,-0.026
5.299,-33.383,-85.271,1.043,-60.975,-0.024
5.298,-33.382,-85.271,1.045,-60.975,-0.024
5.299,-33.383,-85.271,1.049,-60.975,-0.023
5.306,-33.384,-85.273,1.05,-60.975,-0.024
5.314,-33.384,-85.273,1.056,-60.974,-0.023
5.329,-33.383,-85.273,1.065,-60.972,-0.024
5.332,-33.383,-85.274,1.111,-60.974,-0.023
5.339,-33.384,-85.273,1.148,-60.974,-0.023
5.342,-33.384,-85.277,1.163,-60.972,-0.023
5.342,-33.384,-85.275,1.159,-60.974,-0.021
5.34,-33.383,-85.273,1.15,-60.974,-0.023
5.339,-33.383,-85.273,1.152,-60.975,-0.021
5.332,-33.383,-85.271,1.156,-60.974,-0.023
5.328,-33.383,-85.27,1.145,-60.975,-0.021
5.327,-33.383,-85.271,1.135,-60.975,-0.023
5.325,-33.383,-85.273,1.12,-60.978,-0.023
5.324,-33.383,-85.273,1.112,-60.978,-0.021
5.325,-33.383,-85.271,1.086,-60.979,-0.021
5.324,-33.383,-85.271,1.069,-60.98,-0.024
5.322,-33.383,-85.273,1.043,-60.983,-0.023
5.318,-33.383,-85.274,1.043,-60.983,-0.021
5.318,-33.383,-85.275,1.043,-60.982,-0.023
5.309,-33.384,-85.274,1.042,-60.98,-0.024
5.303,-33.384,-85.274,1.041,-60.98,-0.024
5.302,-33.384,-85.275,1.041,-60.978,-0.027
5.299,-33.384,-85.275,1.041,-60.978,-0.028
5.298,-33.383,-85.273,1.039,-60.976,-0.032
5.298,-33.384,-85.275,1.039,-60.976,-0.032
5.3,-33.384,-85.275,1.039,-60.976,-0.032
5.305,-33.384,-85.275,1.039,-60.976,-0.035
5.306,-33.383,-85.275,1.038,-60.975,-0.032
5.305,-33.383,-85.275,1.039,-60.975,-0.034
5.302,-33.383,-85.275,1.038,-60.975,-0.035
5.295,-33.383,-85.274,1.038,-60.975,-0.034
5.295,-33.383,-85.271,1.034,-60.976,-0.037
5.292,-33.382,-85.271,1.032,-60.976,-0.037
5.289,-33.382,-85.271,1.031,-60.978,-0.035
5.288,-33.382,-85.271,1.03,-60.978,-0.037
5.285,-33.382,-85.274,1.03,-60.98,-0.037
5.284,-33.383,-85.274,1.028,-60.982,-0.038
5.284,-33.383,-85.274,1.028,-60.985,-0.037
5.284,-33.382,-85.275,1.025,-60.987,-0.037
5.284,-33.383,-85.277,1.027,-60.991,-0.037
5.283,-33.383,-85.277,1.027,-60.996,-0.039
5.284,-33.382,-85.275,1.025,-61.004,-0.038
5.283,-33.383,-85.275,1.027,-61.008,-0.038
5.283,-33.382,-85.277,1.025,-61.009,-0.038
5.284,-33.382,-85.275,1.027,-61.008,-0.039
5.283,-33.382,-85.277,1.027,-61.007,-0.039
5.284,-33.382,-85.277,1.028,-61.007,-0.038
5.285,-33.383,-85.28,1.031,-61.007,-0.039
5.285,-33.383,-85.281,1.032,-61.005,-0.039
5.287,-33.383,-85.282,1.035,-61.005,-0.039
5.287,-33.383,-85.285,1.036,-60.996,-0.039
5.285,-33.382,-85.285,1.046,-60.989,-0.038
5.285,-33.382,-85.285,1.052,-60.98,-0.035
5.284,-33.382,-85.284,1.065,-60.979,-0.035
5.284,-33.382,-85.285,1.071,-60.978,-0.035
5.283,-33.382,-85.286,1.076,-60.979,-0.035
5.281,-33.38,-85.288,1.072,-60.979,-0.035
5.277,-33.38,-85.289,1.065,-60.982,-0.037
5.276,-33.379,-85.297,1.034,-60.987,-0.035
5.272,-33.379,-85.301,1.028,-60.996,-0.035
5.27,-33.379,-85.319,1.028,-61.024,-0.035
5.267,-33.377,-85.333,1.028,-61.045,-0.037
5.261,-33.375,-85.384,1.028,-61.105,-0.037
5.254,-33.372,-85.431,1.027,-61.123,-0.037
5.251,-33.368,-85.525,1.031,-61.131,-0.035
5.248,-33.365,-85.594,1.031,-61.133,-0.037
5.245,-33.358,-85.73,1.03,-61.134,-0.034
5.244,-33.354,-85.797,1.03,-61.13,-0.035
5.241,-33.344,-85.976,1.031,-61.122,-0.034
5.24,-33.342,-86.072,1.031,-61.112,-0.031
5.237,-33.333,-86.272,1.031,-61.108,-0.032
5.236,-33.325,-86.38,1.032,-61.078,-0.03
5.236,-33.321,-86.502,1.034,-61.03,-0.03
5.236,-33.318,-86.743,1.032,-60.99,-0.03
5.235,-33.318,-86.842,1.034,-60.982,-0.03
5.235,-33.314,-87.1,1.046,-60.967,-0.03
5.235,-33.311,-87.219,1.061,-60.96,-0.028
5.236,-33.311,-87.529,1.13,-60.961,-0.021
5.237,-33.311,-87.653,1.146,-60.954,-0.023
5.235,-33.305,-87.97,1.149,-60.941,-0.02
5.235,-33.302,-88.144,1.149,-60.934,-0.019
5.241,-33.302,-88.448,1.157,-60.928,-0.017
5.237,-33.299,-88.604,1.157,-60.905,-0.015
5.236,-33.291,-88.916,1.155,-60.894,-0.016
5.237,-33.29,-89.029,1.157,-60.866,-0.016
5.239,-33.281,-89.349,1.159,-60.847,-0.015
5.236,-33.27,-89.527,1.156,-60.791,-0.016
5.236,-33.255,-89.813,1.159,-60.744,-0.016
5.239,-33.243,-89.986,1.159,-60.658,-0.015
5.237,-33.23,-90.118,1.163,-60.622,-0.015
5.239,-33.204,-90.431,1.163,-60.511,-0.015
5.241,-33.185,-90.591,1.166,-60.45,-0.015
5.241,-33.14,-90.851,1.166,-60.314,-0.015
5.24,-33.11,-91.013,1.166,-60.246,-0.015
5.241,-33.059,-91.296,1.166,-60.156,-0.016
5.241,-33.033,-91.403,1.166,-59.966,-0.016
5.24,-32.956,-91.661,1.16,-59.882,-0.016
5.239,-32.889,-91.79,1.159,-59.672,-0.017
5.239,-32.842,-92.031,1.161,-59.582,-0.017
5.239,-32.807,-92.139,1.16,-59.354,-0.019
5.237,-32.698,-92.401,1.155,-59.271,-0.019
5.237,-32.661,-92.51,1.148,-59.058,-0.023
5.237,-32.548,-92.754,1.13,-58.925,-0.023
5.237,-32.483,-92.893,1.101,-58.727,-0.023
5.235,-32.43,-92.995,1.068,-58.59,-0.024
5.232,-32.287,-93.273,1.03,-58.51,-0.026
5.233,-32.211,-93.39,1.028,-58.304,-0.026
5.233,-32.059,-93.636,1.024,-58.204,-0.028
5.228,-31.966,-93.795,1.02,-57.98,-0.028
5.226,-31.804,-94.041,1.014,-57.786,-0.028
5.225,-31.714,-94.2,1.014,-57.685,-0.028
5.225,-31.548,-94.47,1.014,-57.479,-0.03
5.222,-31.466,-94.608,1.017,-57.36,-0.028
5.225,-31.278,-94.93,1.021,-57.293,-0.028
5.226,-31.191,-95.041,1.021,-57.098,-0.028
5.224,-30.992,-95.332,1.019,-57.013,-0.03
5.224,-30.905,-95.432,1.017,-56.851,-0.028
5.225,-30.691,-95.748,1.021,-56.76,-0.027
5.226,-30.562,-95.895,1.02,-56.601,-0.028
5.225,-30.347,-96.012,1.019,-56.501,-0.028
5.224,-30.25,-96.328,1.012,-56.347,-0.027
5.226,-30.029,-96.461,1.013,-56.278,-0.026
5.225,-29.929,-96.768,1.016,-56.113,-0.026
5.224,-29.801,-96.952,1.017,-56.027,-0.023
5.225,-29.562,-97.275,1.016,-55.875,-0.023
5.226,-29.455,-97.414,1.019,-55.767,-0.024
5.225,-29.193,-97.742,1.019,-55.701,-0.023
5.224,-29.086,-97.879,1.017,-55.524,-0.024
5.225,-28.822,-98.193,1.014,-55.435,-0.027
5.226,-28.704,-98.326,1.013,-55.263,-0.026
5.222,-28.443,-98.638,1.012,-55.187,-0.024
5.224,-28.303,-98.833,1.01,-55.024,-0.026
5.222,-28.089,-99.117,1.01,-54.943,-0.026
5.224,-27.957,-99.299,1.01,-54.827,-0.027
5.226,-27.86,-99.433,1.008,-54.761,-0.028
5.226,-27.599,-99.759,1.008,-54.64,-0.028
5.226,-27.456,-99.971,1.008,-54.595,-0.027
5.228,-27.22,-100.259,1.008,-54.552,-0.028
5.229,-27.071,-100.413,1.005,-54.441,-0.03
5.225,-26.787,-100.736,1.001,-54.402,-0.028
5.225,-26.665,-100.899,0.999,-54.317,-0.027
5.226,-26.375,-101.239,0.999,-54.28,-0.027
5.225,-26.198,-101.436,1.002,-54.211,-0.026
5.224,-25.962,-101.736,0.999,-54.168,-0.024
5.224,-25.806,-101.96,0.999,-54.102,-0.023
5.224,-25.533,-102.124,1.001,-54.071,-0.021
5.224,-25.408,-102.463,1.005,-54.03,-0.021
5.226,-25.147,-102.606,1.002,-53.986,-0.021
5.225,-25.029,-102.977,1.002,-53.941,-0.023
5.226,-24.864,-103.275,1.003,-53.923,-0.023
5.23,-24.598,-103.592,1.01,-53.891,-0.023
5.232,-24.481,-103.739,1.013,-53.86,-0.02
5.235,-24.223,-104.058,1.01,-53.841,-0.02
5.236,-24.091,-104.191,1.01,-53.786,-0.021
5.237,-23.823,-104.544,1.016,-53.756,-0.019
5.239,-23.697,-104.677,1.014,-53.713,-0.021
5.241,-23.435,-104.99,1.009,-53.685,-0.023
5.243,-23.278,-105.18,1.006,-53.654,-0.023
5.243,-23.16,-105.324,1.006,-53.642,-0.024
5.243,-22.885,-105.689,1.005,-53.618,-0.024
5.24,-22.614,-105.89,1.005,-53.585,-0.024
5.241,-22.486,-106.199,1.002,-53.563,-0.024
5.241,-22.347,-106.365,1.001,-53.515,-0.026
5.243,-22.121,-106.689,1.002,-53.489,-0.026
5.241,-21.975,-106.859,1.003,-53.467,-0.027
5.244,-21.739,-107.168,0.999,-53.453,-0.03
5.243,-21.632,-107.306,0.998,-53.436,-0.03
5.244,-21.375,-107.609,0.999,-53.434,-0.028
5.244,-21.243,-107.748,0.998,-53.418,-0.028
5.241,-20.967,-108.088,0.998,-53.419,-0.03
5.24,-20.838,-108.241,0.997,-53.415,-0.03
5.241,-20.567,-108.542,0.997,-53.404,-0.032
5.241,-20.438,-108.732,0.997,-53.398,-0.031
5.24,-20.315,-108.877,0.998,-53.4,-0.03
5.241,-20.076,-109.166,0.998,-53.416,-0.031
5.24,-19.97,-109.305,0.997,-53.403,-0.032
5.24,-19.704,-109.602,0.995,-53.408,-0.034
5.241,-19.565,-109.762,0.994,-53.426,-0.035
5.241,-19.304,-110.107,0.994,-53.44,-0.034
5.241,-19.198,-110.236,0.992,-53.482,-0.034
5.241,-18.955,-110.541,0.992,-53.508,-0.034
5.243,-18.869,-110.691,0.994,-53.504,-0.034
